ORIGIN_TABLE,customerNumber,customerName,contactLastName,contactFirstName,phone,addressLine1,addressLine2,city,state,postalCode,country,salesRepEmployeeNumber,creditLimit,employeeNumber,lastName,firstName,extension,email,officeCode,reportsTo,jobTitle,territory,orderNumber,productCode,quantityOrdered,priceEach,orderLineNumber,orderDate,requiredDate,shippedDate,status,comments,checkNumber,paymentDate,amount,productLine,textDescription,htmlDescription,image,productName,productScale,productVendor,productDescription,quantityInStock,buyPrice,MSRP
customers,311.0,"Oulu Toy Supplies, Inc.",Koskitalo,Pirkko,981-443655,Torikatu 38,N/A,Oulu,N/A,90110,Finland,1501.0,90500.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,314.0,Petit Auto,Dewey,Catherine ,(02) 5554 67,Rue Joseph-Bens 532,N/A,Bruxelles,N/A,B-1180,Belgium,1401.0,79900.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,319.0,Mini Classics,Frick,Steve,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,1323.0,102700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,320.0,Mini Creations Ltd.,Huang,Wing,5085559555,4575 Hillside Dr.,N/A,New Bedford,MA,50553,USA,1188.0,94500.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,321.0,Corporate Gift Ideas Co.,Brown,Julie,6505551386,7734 Strong St.,N/A,San Francisco,CA,94217,USA,1165.0,105000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,323.0,"Down Under Souveniers, Inc",Graham,Mike,+64 9 312 5555,162-164 Grafton Road,Level 2,Auckland  ,N/A,unavailable,New Zealand,1612.0,88000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,324.0,"Stylish Desk Decors, Co.",Brown,Ann ,(171) 555-0297,35 King George,N/A,London,N/A,WX3 6FW,UK,1501.0,77000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,328.0,Tekni Collectables Inc.,Brown,William,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,1323.0,43000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,333.0,"Australian Gift Network, Co",Calaghan,Ben,61-7-3844-6555,31 Duncan St. West End,N/A,South Brisbane,Queensland,4101,Australia,1611.0,51600.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,334.0,Suominen Souveniers,Suominen,Kalle,+358 9 8045 555,Software Engineering Center,SEC Oy,Espoo,N/A,FIN-02271,Finland,1501.0,98800.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,335.0,"Cramer Spezialitäten, Ltd",Cramer,Philip ,0555-09555,Maubelstr. 90,N/A,Brandenburg,N/A,14776,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,339.0,"Classic Gift Ideas, Inc",Cervantes,Francisca,2155554695,782 First Street,N/A,Philadelphia,PA,71270,USA,1188.0,81100.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,344.0,CAF Imports,Fernandez,Jesus,+34 913 728 555,Merchants House,27-30 Merchant's Quay,Madrid,N/A,28023,Spain,1702.0,59600.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,347.0,"Men 'R' US Retailers, Ltd.",Chandler,Brian,2155554369,6047 Douglas Av.,N/A,Los Angeles,CA,91003,USA,1166.0,57700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,348.0,"Asian Treasures, Inc.",McKenna,Patricia ,2967 555,8 Johnstown Road,N/A,Cork,Co. Cork,unavailable,Ireland,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,350.0,Marseille Mini Autos,Lebihan,Laurence ,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,1337.0,65000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,353.0,Reims Collectables,Henriot,Paul ,26.47.1555,59 rue de l'Abbaye,N/A,Reims,N/A,51100,France,1337.0,81100.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,356.0,"SAR Distributors, Co",Kuger,Armand,+27 21 550 3555,1250 Pretorius Street,N/A,Hatfield,Pretoria,0028,South Africa,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,357.0,GiftsForHim.com,MacKinlay,Wales,64-9-3763555,199 Great North Road,N/A,Auckland,N/A,unavailable,New Zealand,1612.0,77700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,361.0,Kommission Auto,Josephs,Karin,0251-555259,Luisenstr. 48,N/A,Münster,N/A,44087,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,362.0,Gifts4AllAges.com,Yoshido,Juri,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,1216.0,41900.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,363.0,Online Diecast Creations Co.,Young,Dorothy,6035558647,2304 Long Airport Avenue,N/A,Nashua,NH,62005,USA,1216.0,114200.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,369.0,"Lisboa Souveniers, Inc",Rodriguez,Lino ,(1) 354-2555,Jardim das rosas n. 32,N/A,Lisboa,N/A,1675,Portugal,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,376.0,Precious Collectables,Urs,Braun,0452-076555,Hauptstr. 29,N/A,Bern,N/A,3012,Switzerland,1702.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,379.0,Collectables For Less Inc.,Nelson,Allen,6175558555,7825 Douglas Av.,N/A,Brickhaven,MA,58339,USA,1188.0,70700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,381.0,Royale Belge,Cartrain,Pascale ,(071) 23 67 2555,"Boulevard Tirou, 255",N/A,Charleroi,N/A,B-6000,Belgium,1401.0,23500.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,382.0,Salzburg Collectables,Pipps,Georg ,6562-9555,Geislweg 14,N/A,Salzburg,N/A,5020,Austria,1401.0,71700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,385.0,Cruz & Sons Co.,Cruz,Arnold,+63 2 555 3587,15 McCallum Street,NatWest Center #13-03,Makati City,N/A,1227 MM,Philippines,1621.0,81500.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,386.0,L'ordine Souveniers,Moroni,Maurizio ,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,1401.0,121400.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,398.0,"Tokyo Collectables, Ltd",Shimamura,Akiko,+81 3 3584 0555,2-2-8 Roppongi,N/A,Minato-ku,Tokyo,106-0032,Japan,1621.0,94400.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,406.0,Auto Canal+ Petit,Perrier,Dominique,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,1337.0,95000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,409.0,Stuttgart Collectable Exchange,Müller,Rita ,0711-555361,Adenauerallee 900,N/A,Stuttgart,N/A,70563,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,412.0,"Extreme Desk Decorations, Ltd",McRoy,Sarah,04 499 9555,101 Lambton Quay,Level 11,Wellington,N/A,unavailable,New Zealand,1612.0,86800.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,415.0,"Bavarian Collectables Imports, Co.",Donnermeyer,Michael, +49 89 61 08 9555,Hansastr. 15,N/A,Munich,N/A,80686,Germany,1504.0,77000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,424.0,Classic Legends Inc.,Hernandez,Maria,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,1286.0,67500.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,443.0,"Feuer Online Stores, Inc",Feuer,Alexander ,0342-555176,Heerstr. 22,N/A,Leipzig,N/A,04179,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,447.0,Gift Ideas Corp.,Lewis,Dan,2035554407,2440 Pompton St.,N/A,Glendale,CT,97561,USA,1323.0,49700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,448.0,Scandinavian Gift Ideas,Larsson,Martha,0695-34 6555,Åkergatan 24,N/A,Bräcke,N/A,S-844 67,Sweden,1504.0,116400.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,450.0,The Sharp Gifts Warehouse,Frick,Sue,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,1165.0,77600.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,452.0,Mini Auto Werke,Mendel,Roland ,7675-3555,Kirchgasse 6,N/A,Graz,N/A,8010,Austria,1401.0,45300.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,455.0,Super Scale Inc.,Murphy,Leslie,2035559545,567 North Pendale Street,N/A,New Haven,CT,97823,USA,1286.0,95400.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,456.0,Microscale Inc.,Choi,Yu,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,1286.0,39800.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,458.0,"Corrida Auto Replicas, Ltd",Sommer,Martín ,(91) 555 22 82,"C/ Araquil, 67",N/A,Madrid,N/A,28023,Spain,1702.0,104600.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,459.0,Warburg Exchange,Ottlieb,Sven ,0241-039123,Walserweg 21,N/A,Aachen,N/A,52066,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,462.0,FunGiftIdeas.com,Benitez,Violeta,5085552555,1785 First Street,N/A,New Bedford,MA,50553,USA,1216.0,85800.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,465.0,"Anton Designs, Ltd.",Anton,Carmen,+34 913 728555,"c/ Gobelas, 19-1 Urb. La Florida",N/A,Madrid,N/A,28023,Spain,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,471.0,"Australian Collectables, Ltd",Clenahan,Sean,61-9-3844-6555,7 Allen Street,N/A,Glen Waverly,Victoria,3150,Australia,1611.0,60300.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,473.0,Frau da Collezione,Ricotti,Franco,+39 022515555,20093 Cologno Monzese,Alessandro Volta 16,Milan,N/A,unavailable,Italy,1401.0,34800.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,475.0,West Coast Collectables Co.,Thompson,Steve,3105553722,3675 Furth Circle,N/A,Burbank,CA,94019,USA,1166.0,55400.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,477.0,Mit Vergnügen & Co.,Moos,Hanna ,0621-08555,Forsterstr. 57,N/A,Mannheim,N/A,68306,Germany,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,480.0,"Kremlin Collectables, Co.",Semenov,Alexander ,+7 812 293 0521,2 Pobedy Square,N/A,Saint Petersburg,N/A,196143,Russia,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,481.0,"Raanan Stores, Inc","Altagar,G M",Raanan,+ 972 9 959 8555,3 Hagalim Blv.,N/A,Herzlia,N/A,47625,Israel,0.0,0.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,484.0,"Iberia Gift Imports, Corp.",Roel,José Pedro ,(95) 555 82 82,"C/ Romero, 33",N/A,Sevilla,N/A,41101,Spain,1702.0,65700.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,486.0,Motor Mint Distributors Inc.,Salazar,Rosa,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,1323.0,72600.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,487.0,Signal Collectibles Ltd.,Taylor,Sue,4155554312,2793 Furth Circle,N/A,Brisbane,CA,94217,USA,1165.0,60300.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,489.0,"Double Decker Gift Stores, Ltd",Smith,Thomas ,(171) 555-7555,120 Hanover Sq.,N/A,London,N/A,WA1 1DP,UK,1501.0,43300.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,495.0,Diecast Collectables,Franco,Valarie,6175552555,6251 Ingle Ln.,N/A,Boston,MA,51003,USA,1188.0,85100.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
customers,496.0,Kelly's Gift Shop,Snowden,Tony,+64 9 5555500,Arenales 1938 3'A',N/A,Auckland  ,N/A,unavailable,New Zealand,1612.0,110000.00,0.0,N/A,N/A,N/A,N/A,unavailable,1102.0,N/A,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1002.0,Murphy,Diane,x5800,dmurphy@classicmodelcars.com,1,1102.0,President,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1056.0,Patterson,Mary,x4611,mpatterso@classicmodelcars.com,1,1002.0,VP Sales,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1076.0,Firrelli,Jeff,x9273,jfirrelli@classicmodelcars.com,1,1002.0,VP Marketing,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1088.0,Patterson,William,x4871,wpatterson@classicmodelcars.com,6,1056.0,Sales Manager (APAC),N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1102.0,Bondur,Gerard,x5408,gbondur@classicmodelcars.com,4,1056.0,Sale Manager (EMEA),N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1143.0,Bow,Anthony,x5428,abow@classicmodelcars.com,1,1056.0,Sales Manager (NA),N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1165.0,Jennings,Leslie,x3291,ljennings@classicmodelcars.com,1,1143.0,Sales Rep,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
employees,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,unavailable,N/A,0.0,N/A,1166.0,Thompson,Leslie,x4065,lthompson@classicmodelcars.com,1,1143.0,Sales Rep,N/A,0.0,unavailable,Hidden,N/A,0.0,N/A,N/A,N/A,N/A,None,unavailable,N/A,N/A,N/A,None,None,N/A,N/A,N/A,N/A,None,Hidden,N/A,N/A
